Author_id,Author
1254,Ann Rae Jonas
1255,Reader'S Digest
1256,Joseph Campbell
1257,Bill Moyers
1258,Dyanne Gibson
1259,Isaac Asimov
1260,Edwidge Danticat
1261,Joe R Lansdale
1262,Arturo Perez-Reverte
1263,Margaret Jull Costa
1264,Sheila O'Connor
1265,Erik Larson
1266,Saul Bellow
1267,Dan Millman
1268,Ned Vizzini
1269,Laurie Halse Anderson
1270,Chris Wooding
1271,Mary Mcgarry Morris
1272,Brian O'Leary
1273,Meredith Miller
1274,David Peat
1275,L. Ron Hubbard
1276,Jeffery Deaver
1277,Stephen Coonts
1278,John Whitman
1279,Peter Kummer
1280,Sven Regener
1281,Wendy Leigh
1282,Dorothy Sterling
1283,B. K. S. Iyengar
1284,Yehudi Menuhin
1285,Kate Atkinson
1286,Susan M. Mcintosh
1287,Thomas Nelson
1288,Diane Muldrow
1289,Robert Bloch
1290,Mollie Molay
1291,Grace Collins
1292,Judy Blume
1293,Jonathan Rabb
1294,Patrick Robinson
1295,Robert T. Bakker
1296,Fred Saberhagen
1297,Richard Moran
1298,Michael Dimercurio
1299,Wilkie Collins
1300,Randall Wallace
1301,Rhoda Huffey
1302,Calvin Trillin
1303,Rachel Simon
1304,Nick Earls
1305,Carol Emshwiller
1306,Edith Konecky
1307,E. A. J. Honigmann
1308,Jonathan Harr
1309,Ayn Rand
1310,Leonard Peikoff
1311,Graham Hough
1312,Alexandre Dumas
1313,Dorothy Garlock
1314,Whitney Otto
1315,Virginia Barber
1316,Edith Grossman
1317,Michael Cunningham
1318,Diane Ackerman
1319,Susan Isaacs
1320,Douglas Preston
1321,Lincoln Child
1322,Kim Stanley Robinson
1323,William Safire
1324,Vincent Torre
1325,Leslie Glass
1326,Cathy Cash Spellman
1327,Grace Slick
1328,Andrea Cagan
1329,Jerry Bledsoe
1330,Jane Sigaloff
1331,Marian Keyes
1332,Melissa Rossi
1333,Jackie Collins
1334,Drew Barrymore
1335,Carrie Alexander
1336,Lori Handeland
1337,Debra Salonen
1338,Deborah Laake
1339,Margaret Way
1340,Marisa Carroll
1341,Eduardo Duran
1342,Bonnie Duran
1343,Dave Eggers
1344,Hernando De Soto
1345,Julie Miller
1346,Jasper Fforde
1347,Wendy Holden
1348,Sebastian Faulks
1349,Sue Margolis
1350,Dora Levy Mossanen
1351,Sheri Holman
1352,Jacqueline Susann
1353,Stephanie Laurens
1354,Jane Mendelsohn
1355,Madge Swindells
1356,Richard Adams
1357,John Colapinto
1358,Ildikó Von Kürthy
1359,John Mcphee
1360,Kurt Vonnegut
1361,Veronique Vienne
1362,Erica Lennard
1363,Sándor Márai
1364,Heiner Friedlich
1365,Mark A. S. Mcmenamin
1366,Nancy K Robinson
1367,Jillian Lund
1368,Ann Rinaldi
1369,Scott O'Dell
1370,Thomas Rockwell
1371,Louise Plummer
1372,David J. Duncan
1373,Richard Awlinson
1374,Jeff Easley
1375,John  Sandford
1376,Patricia Kennealy-Morrison
1377,Julie E. Czerneda
1378,Eva Heller
1379,Jan Mcdaniel
1380,Genell Dellin
1381,Betty Neels
1382,Carole Mortimer
1383,Barbara Dolan
1384,Viveca Carlysle
1385,Judy Jackson
1386,Lewis Orde
1387,Anonymous Teenager
1388,Beatrice Sparks
1389,Peter Mayle
1390,Philip K. Dick
1391,Roger Zelazny
1392,Douglas Kennedy
1393,Robert Louit
1394,Bruno Martin
1395,Aldous Huxley
1396,Edgar Allen Poe
1397,Mark Z. Danielewski
1398,Claro
1399,Makyo
1400,Vicomte
1401,Adams Douglas
1402,Jean Bonnefoy
1403,Albert Camus
1404,Stan Berenstain
1405,Jan Berenstain
1406,A.J. Wood
1407,Sunny Griffin
1408,Richard Kolding
1409,Disney Staff; Pixar Animation Studios Staff
1410,Disney
1411,Maida Silverman
1412,Jean Giraudoux
1413,Antony Mason
1414,Andrew S. Hughes
1415,Jen Green
1416,Lynne Reid Banks
1417,Brock Cole
1418,John Calvin Batchelor
1419,Carolyn Wheat
1420,Dan Simmons
1421,Ros Stanley
1422,R. L. Stine
1423,Steve Skidmore
1424,Steve Barlow
1425,Matt Christopher
1426,Lorelei King
1427,Marilyn Penovich Friend
1428,William D. Bursuck
1429,Brian Herbert
1430,Kevin J Anderson
1431,C. A. Stephens
1432,Stephens
1433,Larry Glatz
1434,Kevin J. Anderson
1435,Stephen Youll
1436,Mary Evans O'Keefe Gravalos
1437,Carol Pulin
1438,Randall Rothenberg
1439,Enos A. Mills
1440,John D. Fitzgerald
1441,Sebastiano Vassalli
1442,Emma Rose
1443,Patrick Mcgrath
1444,William Kotzwinkle
1445,Vincent Bugliosi
1446,Bruce B. Henderson
1447,Mark Richard
1448,Ben Elton
1449,Ltd Publication International
1450,Mary Doria Russell
1451,Macdonald Harris
1452,Lawrence Goldstone
1453,Nancy Goldstone
1454,Leslie Land
1455,Roger Phillips
1456,Rikki Ducornet
1457,Victor Hugo
1458,Charles E. Wilbour
1459,James K. Robinson
1460,Jennifer Egan
1461,Dodie Smith
1462,Doug Lowe
1463,Arlene Eisenberg
1464,Heidi Murkoff
1465,Sandee Hathaway
1466,Jane Green
1467,Gary Ezzo
1468,Robert Bucknam
1469,Dennis Rainey
1470,Barbara Rainey
1471,David Gardner
1472,Tom Gardner
1473,Sandee Hathaway B.S
1474,R. A. Macavoy
1475,Brooke Stevens
1476,Ann B. Ross
1477,Adriana Trigiani
1478,Bebe Moore Campbell
1479,Barbara Corcoran
1480,Bruce Littlefield
1481,Amy Hassinger
1482,Mia Barron
1483,Erica Jong
1484,Diana Palmer
1485,Rebecca Godfrey
1486,Lois Battle
1487,Allen Ginsberg
1488,Johanna M. Smith
1489,Ann Major
1490,Dallas Schulze
1491,Andrew M. Greeley
1492,Rick Davis
1493,Catholic Church
1494,Alfred Mcbride
1495,O. Praem
1496,Albert J. Mcbride
1497,Russell L. Ford
1498,Robertson Davies
1499,Judith Skelton Grant
1500,Bill Watterson
1501,Jacqueline Kasun
1502,Leslie Meier
1503,Corinne T. Netzer
1504,Alice Adams
1505,Buechner
1506,Max Frisch
1507,Thomas Pynchon
1508,Veronika Martenova Charles
1509,Veronika Martenova Char
1510,Doris Pilkington
1511,Stephen Gallagher
1512,Robert Louis Stevenson
1513,Emma Letley
1514,Edwina Currie
1515,Donald A. Mackenzie
1516,Jules Verne
1517,Laurie Lee
1518,John Ward
1519,Sam Siciliano
1520,Joe Haldeman
1521,Leon Uris
1522,Anatoli Boukreev
1523,G. Weston Dewalt
1524,Steve J. Lewis
1525,Len Deighton
1526,Dale L. Anderson
1527,Arden Moore
1528,E. L. Epstein
1529,William J. Mann
1530,Laurell K. Hamilton
1531,James Reese
1532,J. R. R. Tolkien
1533,Judge Judy Sheindlin
1534,Bob Tore
1535,Manil Suri
1536,Victoria Sullivan
1537,James Hatch
1538,Kingsley Amis
1539,Mark Frost
1540,Scott Walker
1541,Catherine Clement
1542,Tobias Scheffel
1543,Uli Aumüller
1544,Colm Toibin
1545,Joe Weber
1546,Caleb Carr
1547,Stephen Baxter
1548,Augusten Burroughs
1549,Mark Dunn
1550,William Carpenter
1551,John Case
1552,Donna Woolfolk Cross
1553,Jon Krakauer
1554,Michael Ryan
1555,Robert K. Tanenbaum
1556,Judi Lawson Wallace
1557,Ken
1558,Jr. Putnam
1559,Drew Mccarthy
1560,H. J. C. Grierson
1561,Peter J. D'Adamo
1562,Catherine Whitney
1563,Helene Wiggin
1564,Ira Levin
1565,Norman Lindsay
1566,Christina Lamb
1567,Nancy Creagh Phelan
1568,Chris Bohjalian
1569,M. Scott Peck
1570,M. M. Kaye
1571,Sharon Creech
1572,Christian Jacq
1573,Dean Devlin
1574,Roland Emmerich
1575,Steve Molstad
1576,Dean Marney
1577,Michael Rosen
1578,Justine Ettler
1579,Margaret Wise Brown
1580,Cyndy Szekeres
1581,Sheldon Arensen
1582,Amanda Mckay
1583,Carl Djerassi
1584,Nuala O'Faolain
1585,Lee Strobel
1586,Sally And Rob Rains
1587,Alice Gray
1588,Osuntoki
1589,Anonymous
1590,Burton Raffel
1591,Neil D. Isaacs
1592,Terry Mcmillan
1593,Don Lasseter
1594,Jimmy Stewart
1595,Cheryl Gross
1596,Ken Wilber
1597,Bill Cosby
1598,Ruth Gordon
1599,Flannery O'Connor
1600,Sally Fitzgerald
1601,Adrian Mitchell
1602,Donald A. Davis
1603,Leslie Marmon Silko
1604,Robert S. Root-Bernstein
1605,Michele M. Root-Bernstein
1606,Joe Marcus
1607,Dorothea Benton Frank
1608,Anita Brookner
1609,Beverly Jenkins
1610,Geri Guillaume
1611,Francis Ray
1612,Monica
1613,Daniel Hecht
1614,Anita Daher
1615,Steve Lawhead
1616,Robin White
1617,Stephen White
1618,Jeffrey Archer
1619,Guy De Maupassant
1620,Jonathan Kellerman
1621,Robert Charles Wilson
1622,Gilles Deleuze
1623,Felix Guattari
1624,Brian Massumi
1625,Peter Weber
1626,Thomas Gifford
1627,Oscar Hijuelos
1628,Taiping Shangdi
1629,Harald Schmidt
1630,Arman Dansh
1631,Emma Callery
1632,Donald Beman
1633,Managing Editor Nic Kynaston
1634,Adam Brate
1635,Bob Levis
1636,Laurence Marks
1637,Maurice Gran
1638,Jeff Smith
1639,J Smith
1640,Cherie Carter-Scott
1641,Raymond Aaron
1642,Kimberly Kirberge
1643,Lennart Nilsson
1644,Courtland L. Bovee
1645,John V. Thill
1646,David Freemantle
1647,Sandra Waddock
1648,V.K. Narayanan
1649,Michael A. Mische
1650,Ann Douglas
1651,John R. Sussman
1652,Fergus Kelly
1653,Pat Fairon
1654,Mary Dowling Daley
1655,Norman Mailer
1656,Geoff Ryman
1657,Graham Greene
1658,Gaston Leroux
1659,Max Byrd
1660,Karlfried G. Durckheim
1661,Stephanie Coontz
1662,Laure Redmond
1663,Lynda Barry
1664,Jr. H. Jackson Brown
1665,Laurent Jouvet
1666,Francesca Lia Block
1667,Andrew Pyper
1668,Dr. Robert C. Atkins M.D.
1669,Wendy Orr
1670,Amy Ephron
1671,Susan Vreeland
1672,Alan Cumming
1673,Christopher Russo
1674,Allen St. John
1675,Andrea Di Robilant
1676,Alan Epstein
1677,Federico Andahazi
1678,Salley Vickers
1679,Russell Martin
1680,Roger D. Masters
1681,Andy Meisler
1682,Ross King
1683,Marc Brown
1684,Writers Digest
1685,Elaine Weinmann
1686,Peter Lourekas
1687,Charles Sheffield
1688,Lois Mcmaster Bujold
1689,Iain Pears
1690,John Barnes
1691,Jean M. Auel
1692,Joan Cleveland
1693,Simmons Wilson
1694,Sherwood Kiraly
1695,Frank Decaro
1696,Robert Ludlum
1697,Oliver W. Sacks
1698,Virginia Woolf
1699,Akihito Toda
1700,Kagemaru Himeno
1701,Diane Wolkstein
1702,Samuel Noah Kramer
1703,Alice Garrard
1704,Dan Levine
1705,Herbert Bailey Livesey
1706,Ni
1707,Janet Fitch
1708,Pat Rodegast
1709,Judith Stanton
1710,Richard Dalby
1711,William Hoffman
1712,David Foster Wallace
1713,Dav Pilkey
1714,Clive James
1715,Chuck Logan
1716,Patrick Süskind
1717,James Rollins
1718,Minette Walters
1719,William Faulkner
1720,Paul Joseph Lederer
1721,Joan Wolf
1722,Dana Stabenow
1723,R. D. Lawrence
1724,John Updike
1725,Christie
1726,Tiffanie Debartolo
1727,Ryszard Kapuscinski
1728,Martin Pollack
1729,Kent Anderson
1730,T. Lobsang Rampa
1731,William Bernhardt
1732,Ben Bova
1733,Naomi Shihab Nye
1734,Daniel Quinn
1735,David Tacey
1736,William Weaver
1737,Todd James Pierce
1738,Kathleen Ann Goonan
1739,Jeanette Winterson
1740,Valerie Tripp
1741,Nick Backes
1742,Christoph Lees
1743,Grainne Mccartan
1744,Karina Reynolds
1745,Val Mcdermid
1746,Julie Garwood
1747,Madeleine L'Engle
1748,Jody A. Lee
1749,Ann Packer
1750,Gregory Frost
1751,Larry Millett
1752,Vilhelm Moberg
1753,Gail Diven
1754,Cindy Kitchel
1755,Maureen Howard
1756,Stephen Alter
1757,Michael Moorcock
1758,Vikram Chandra
1759,Chitra Banerjee Divakaruni
1760,Anna Sewell
1761,Bill Slavicsek
1762,Richard L. Anderson
1763,Jean-Paul Sartre
1764,Sara Pritchard
1765,Ursula K. Le Guin
1766,Margaret Chodos-Irvine
1767,Basil Creighton
1768,Neal Stephenson
1769,Martin Green
1770,Joseph Mileck
1771,Amit Chaudhuri
1772,Rosalind Miles
1773,Stanley Gordon West
1774,Sarah Caudwell
1775,Irvine Welsh
1776,Nelson Demille
1777,Phyllis Gotlieb
1778,Diana L. Paxson
1779,Gail Godwin
1780,Wynema Mcgowan
1781,Richard Wagamese
1782,Robert Haas
1783,Wilma Yeo
1784,Cherie Carter-Smith
1785,Jayne Castle
1786,Deric Longden
1787,Susan Krinard
1788,Maggie
1789,Katy Munger
1790,Alex Dingwall-Main
1791,Tony Buzan
1792,Barry Buzan
1793,Octavia E. Butler
1794,Erich Fromm
1795,Gloria Naylor
1796,Mary Pipher
1797,John O'Donohue
1798,Jonathan D. Spence
1799,Janet Kessel Fletcher
1800,Chuck Williams
1801,Richard Eskit
1802,Joseph O'Connor
1803,Rita Golden Gelman
1804,Elroy Freem
1805,Taoist Master Alfred Huang
1806,Holly Black
1807,Christopher Golden
1808,Nancy Holder
1809,Charles Dickenson
1810,Fay Robinson
1811,Roberts
1812,Lee Magner
1813,Marie Ferrarella
1814,Pamela Bauer
1815,Kim Mckade
1816,J.K. Rowling
1817,Mary Grandpré
1818,Katherine Garbera
1819,Donna Kauffman
1820,Judith Bowen
1821,Heather Graham Pozzessere
1822,Ron Burke
1823,Susan Burke
1824,Amanda Stevens
1825,Rebecca York
1826,Nancy Warren
1827,Rebecca Flanders
1828,Jamie Denton
1829,Curtiss Ann Matlock
1830,Suzanne Simmons
1831,Diane Farr
1832,Robyn Carr
1833,Margot Dalton
1834,Janis Flores
1835,Kate Welsh
1836,Robin A. White
1837,Richard Parry
1838,P. Richard Henrick
1839,H. Jay Riker
1840,Jean Heller
1841,George C. Wilson
1842,L. Heath
1843,Craig Thomas
1844,Harry Homewood
1845,Jean Craighead George
1846,June Stepansky
1847,Charles Mignon
1848,Kari A. Ronning
1849,Laura Lippman
1850,Philip Roth
1851,William Styron
1852,Malcolm Hillier
1853,Judith Clancy
1854,Pierre Sansot
1855,Otto H. Frank
1856,Philippe Noble
1857,Isabelle R
1858,Cristina Garcia
1859,Naomi Ragen
1860,Janet Wallach
1861,David Birney
1862,Scott Brick
1863,Carolyn Hart
1864,Michael Collier
1865,Barbara Pronin
1866,Heather Arnel Paulsen
1867,Stephen R. Covey
1868,Elizabeth George
1869,Anne Burton
1870,Frances Fyfield
1871,Dorothy Simpson
1872,Connie May Fowler
1873,Tunku Halim
1874,Charles Schwab
1875,Barbara Parker
1876,Jerome Preisler
1877,Martin Greenburg
1878,Arto Paasilinna
1879,Alessandro Baricco
1880,Françoise Brun
1881,Richard Dawkins
1882,Kevin Anderson
1883,Frank Herbert
1884,Peter Maas
1885,American Psychiatric Association
1886,Michael Shaara
1887,Donna-Marie Pye
1888,James W. Loewen
1889,Ernest H. Shepard
1890,Robert Jordan
1891,Sigmund Freud
1892,James Strachey
1893,Eugen Herrigel
1894,St. Augustine
1895,John K. Ryan
1896,Stanley Milgram
1897,John Sabini
1898,Maury Silver
1899,Sun Tzu
1900,Miyamoto Musashi
1901,Ray Axford
1902,Kenneth Kushner
1903,Jackson Morisawa
1904,Daisetz T. Suzuki
1905,Elliott Hester
1906,Libby Hathorn
1907,Paul Temple
1908,Ralph Levinson
1909,David Mostyn
1910,James Moloney
1911,Dan Parkinson
1912,Sophie Schallingher
1913,Mechtild Sandberg-Ciletti
1914,Josephine Fairley
1915,Sarah Stacey
1916,R. T. Burns
1917,Charles &Amp; Martin H. Greenberg (Eds.); Poul And
1918,Buzz Aldrin
1919,Gene Light
1920,Beth Saulnier
1921,Ted Conover
1922,Mary Tatem
1923,Tom Connor
1924,George Carlin
1925,Sarah Delany
1926,Annie Elizabeth Delany
1927,Amy Hill Heart
1928,Melody Beattie
1929,Harlan Coben
1930,Richard Marcinko
1931,Andrew Klavan
1932,Brooke Siler
1933,Patrick Fanning
1934,Carole Honeychurch
1935,Catharine Sutke
1936,Laurence Roy Stains
1937,Stefan Bechtel
1938,David Hopkins
1939,Mihaly Csikszentmihalyi
1940,Lynne Truss
1941,Paul Wilson
1942,Joachim Appel
1943,Aurthur Van Essen
1944,Whoopi Goldberg
1945,Drew Carey
1946,Jon Winokur
1947,Warren Buckland
1948,Sherry Diestler
1949,Paul Sloane
1950,Des Machale
1951,William Strunk Jr.
1952,Roger Angell
1953,Rosalie Maggio
1954,M. Neil Browne
1955,Stuart M. Keeley
1956,David M. Buss
1957,Various
1958,David D. Burns
1959,Leil Lowndes
1960,Roberta Allen
1961,Esme Raji Codell
1962,Jim Trelease
1963,Harold R. Mcalindon
1964,Michael Michalko
1965,Richard O'Connor
1966,Melissa  L. Rossi
1967,John T. Walbaum
1968,Nina Wise
1969,Hans Christian Andersen
1970,Claire Maria Ford
1971,Claire Ford
1972,Warren Farrell Ph.D.
1973,Daniel Keyes
1974,Tom Holt
1975,Barbara W. Tuchman
1976,Frank Moorhouse
1977,Robert Hughes
1978,Daniel Yergin
1979,Walter Mosley
1980,Pamela Ribon
1981,Rodman Philbrick
1982,Globe
1983,Jeannette Batz
1984,Linda Goodnight
1985,Madelyn K. Anderson
1986,Gary Devon
1987,John Beasant
1988,Frank E. Peretti
1989,Brad Meltzer
1990,John Le Carre
1991,Christopher Isherwood
1992,Viktor E. Frankl
1993,Cheryl Gochnauer
1994,Dennis Lehane
1995,Z. Barnes
1996,Robert H. Boyer
1997,Kenneth J. Zahorski
1998,Johanna Lindsey
1999,James Redfield
2000,Carol Adrienne
2001,Colette Whitaker
2002,Vincent Lardo
2003,Lawrence Sanders
2004,Karl Edward Wagner
2005,Catherine Hyde
2006,Lady Gregory
2007,William Butler Yeats
2008,Proinsias Mac Cana
2009,P W Joyce
2010,Caitlin Matthews
2011,John Matthews
2012,Michael J. Caduto
2013,Joseph Bruchac
2014,Mike Corbishley
2015,Courtney Davis
2016,Sir George Trevelyan
2017,Blanche Cirker
2018,James Finn Garner
2019,Mark Baker
2020,Greg Iles
2021,Scott Adams
2022,Jon Franklin
2023,Alan Doelp
2024,Roxana Ferllini
2025,Cyril Wecht
2026,Dr. Cyril Wecht
2027,Ridley Pearson
2028,Thomas William Simpson
2029,Michael Baden
2030,Marion Roach
2031,Douglas J. Preston
2032,Lee Child
2033,W. R.  Mitchell
2034,Dale Brown
2035,Jim Defelice
2036,Carol O'Connell
2037,Richard Flanagan
2038,Bradley Smith
2039,Wallace Hamilton
2040,Larry Wolff
2041,Richard D. Mohr
2042,Len Richmond
2043,Michael Bronski
2044,John Boswell
2045,Herbert Hendin
2046,Eric Marcus
2047,Martha Gever
2048,Pratibha Parmar
2049,John Greyson
2050,Laurence Goldstein
2051,Patrick Higgins
2052,Marshall Kirk
2053,Hunter Madsen
2054,Gary Schmidgall
2055,Robert Chesley
2056,Harvey Fierstein
2057,William M. Hoffman
2058,Robert H. Hopcke
2059,Colin Spencer
2060,Trevor Jacques
2061,Michael Hamilton
2062,Dr. Dale
2063,Lucy R. Lippard
2064,David Gottlieb
2065,Mike Hippler
2066,Randy Shilts
2067,Eric E. Rofes
2068,Jamie Sams
2069,John Mccollister
2070,Sylvia Browne
2071,Antoinette May
2072,Lindsay Harrison
2073,Shirley Maclaine
2074,Shakti Gawain
2075,Gabrielle Roth
2076,John Loudon
2077,Angeles Arrien
2078,Oriah Mountain Dreamer
2079,David Buerge
2080,Hal Zina Bennett
2081,Geoffrey Cornelius
2082,Louis Chunovic
2083,Ellis Weiner
2084,Rob Morrow
2085,Jon Scieszka
2086,Ansel Adams
2087,Mel Curtis
2088,Jana Stone
2089,Bonnie Sharpe
2090,A. C. Bhaktivedanta Swami Prabhupada
2091,A. C. Bhaktivedanta Swami Prabhupâda
2092,Joyce Wilson
2093,Walt Whitman
2094,Francis Murphen
2095,Jalal Al-Din Rumi
2096,Coleman Barks
2097,John Moyne
2098,James Hillman
2099,Lynn V. Andrews
2100,Douglas A. Skoog
2101,F. James Holler
2102,Timothy A. Nieman
2103,John Mcmurry
2104,Robert C. Fay
2105,P. W. Atkins
2106,Susannah Leigh
2107,S. Leigh
2108,Tim Allen
2109,Staff Of The Wall St Journal
2110,Bruce Lansky
2111,Patricia Curtis
2112,Carol Himsel Daly
2113,Cynthia L. Copeland
2114,Cyndy Salzmann
2115,Ellen Raskin
2116,James Herriot
2117,Marye Anne Fox
2118,James K. Whitesell
2119,D.F. Shriver
2120,P.W. Atkins
2121,Cooper Haroldold Langford
2122,Jacqueline Carey
2123,Debra K. Shatoff
2124,Christopher J. Cramer
2125,Quentin Bell
2126,Raymond D Keene
2127,Kon Grivainis
2128,John Elburg
2129,R. N. Coles
2130,Raymond Keene
2131,Bernard Levin
2132,Nancy Farmer
2133,Susanna Moore
2134,Stephen J. Dubner
2135,Sark
2136,Marianne Williamson
2137,Katie Roiphe
2138,Nikos Kazantzakis
2139,P. A. Bien
2140,Bret Easton Ellis
2141,Patricia Smith
2142,Charles Johnson
2143,Wgbh Series Researc
2144,Mark Mathabane
2145,Gail Mathabane
2146,Mark
2147,Jay Mcinerney
2148,James L. Halperin
2149,Greg Egan
2150,George Ancona
2151,Susan Meier
2152,Anna Clarke
2153,Diana Hamilton
2154,Lucy Monroe
2155,Lindsay Armstrong
2156,Emma Darcy
2157,John Seelye
2158,Mary Jo Putney
2159,Jo Beverley
2160,Barbara Samuel
2161,Karen Ha
2162,Chris Sorensen
2163,Erika Pluhar
2164,Ursule Molinaro
2165,Colin Stinton (Narrator)
2166,Burkhart Kroeber
2167,Eugene Savaiano
2168,Lynn W. Winget
2169,Peter Lerangis
2170,Isabel Miller
2171,Lavyrle Spencer
2172,Brian Jacques
2173,Susan Seddon Boulet
2174,Alice Leccese Powers
2175,Arthur Hailey
2176,Jack Mcdevitt
2177,Terry C. Johnston
2178,Frederick Forsyth
2179,Ruth Prawer Jhabvala
2180,Chris Maynard
2181,Bill Scheller
2182,Ted Anton
2183,Peter Nelson
2184,David Larkin
2185,Peter N. Nelson
2186,Gerry Hadden
2187,Per Olov Enquist
2188,Tiina Nunnally
2189,Emma Bull
2190,David Weber
2191,Maj Sjowall
2192,Per Wahloo
2193,Weber
2194,Leo Marks
2195,Kenneth M. Pollack
2196,Azar Nafisi
2197,Tony Horwitz
2198,Leif Enger
2199,Betty J. Eadie
2200,Curtis Taylor
2201,Randi Reisfeld
2202,H. B. Gilmour
2203,Robert Baldick
2204,Elizabeth Moran
2205,Katherine A Applegate
2206,Lynn Beach
2207,Adele Faber
2208,Elaine Mazlish
2209,Kimberly Ann Coe
2210,Burstein
2211,David Stick
2212,Brian Daley
2213,Alan Dean Foster
2214,Donald F. Glut
2215,Peter Jenkins
2216,Earthworks Group
2217,Cindy Ross
2218,Todd Gladfelter
2219,Gretchen Mchugh
2220,Sharon A. Feaster
2221,Nina Kiriki Hoffman
2222,R.L. Stine
2223,Anne Edwards
2224,Leonard Nimoy
2225,Marilyn Kaye
2226,Katherine A. Applegate
2227,Gordon Korman
2228,Ann M. Martin
2229,Susan Tang
2230,Ann Matthews Martin
2231,Carolyn G. Hart
2232,Khristine Page
2233,Elaine Coffman
2234,Gaelen Foley
2235,Claire Delacroix
2236,Rachel Gibson
2237,Elizabeth Bevarly
2238,Rosemary Rogers
2239,Maureen Child
2240,Cassie Edwards
2241,Leigh Greenwood
2242,Marsha Canham
2243,Victoria Alexander
2244,Connie Mason
2245,Nan Ryan
2246,Rebecca Brandewyne
2247,Susan Elizabeth Phillips
2248,Brenda Joyce
2249,Pamela Britton
2250,Sandra Hill
2251,Judith Ivory
2252,Candice Proctor
2253,Madeline Hunter
2254,Linda Francis Lee
2255,Madeline Baker
2256,Josie Litton
2257,Judith Stacy
2258,Sue Civil-Brown
2259,Joann Ross
2260,Heather Graham
2261,Patricia Rice
2262,Melanie George
2263,Olivia Drake
2264,Connie Lane
2265,Lisa Kleypas
2266,Karen Rauch Carter
2267,Emeril Lagasse
2268,Chin-Ning Chu
2269,W. Stone
2270,Thomas A. Stewart
2271,Pablo Neruda
2272,Marie Simmons
2273,Bettyclare Moffatt
2274,Bob Frissell
2275,Julie Smith
2276,Ellis Peters
2277,John Bayley
2278,Stephen J. Small
2279,Marco Palmieri
2280,Wladyslaw Szpilman
2281,Carmen Carter
2282,Alan Paton
2283,Anthony Walker
2284,John G. Gunderson
2285,Tony Diterlizzi
2286,Fred Willard
2287,Moliere
2288,Richard Wilbur
2289,Martin Suter
2290,Catherine Ryan Hyde
2291,Rainer Schmidt
2292,Chris Carter
2293,Wen Spencer
2294,John S. Schuchman
2295,Morgan Llywelyn
2296,Elizabeth Moon
2297,Roy K. Holcomb
2298,Samuel K. Holcomb
2299,Thomas K. Holcomb
2300,Lou Ann Walker
2301,C.S. Friedman
2302,Starhawk
2303,Matthew S. Moore
2304,Robert F. Panara
2305,Bonnie Tucker
2306,Lillian M. Hines
2307,Robert E. Weinberg
2308,Llywelyn &Amp; Scott
